award_year,season,player,nationality,position,squad,league,nineties,tackles_won,interceptions,blocks,clearances,prog_passes,tackle_pct,aerial_win_pct,psxg_net,save_pct
2025,2425,Noahkai Banks,us USA,DF,Augsburg,Bundesliga,3.1,5,5,0,28,8,42.9,50.0,,
2025,2425,Scott Banks,sct SCO,"FW,MF",St. Pauli,Bundesliga,1.3,1,2,0,2,1,0.0,14.3,,
2025,2425,Adrian Baquerin,es ESP,FW,Valladolid,La Liga,0.5,1,0,0,1,1,,100.0,,
2025,2425,Antonín Barák,cz CZE,MF,Fiorentina,Serie A,0.6,0,0,0,0,2,0.0,0.0,,
2025,2425,Federico Barba,it ITA,DF,Como,Serie A,4.8,2,4,0,15,25,25.0,38.5,,
2025,2425,Valentín Barco,ar ARG,"DF,FW",Sevilla,La Liga,3.2,9,2,5,5,13,80.0,0.0,,
2025,2425,Valentín Barco,ar ARG,"MF,DF",Strasbourg,Ligue 1,12.9,22,13,16,28,64,73.3,50.0,,
2025,2425,Bradley Barcola,fr FRA,FW,Paris S-G,Ligue 1,24.2,17,19,22,12,96,25.8,66.7,,
2025,2425,Melvin Bard,fr FRA,"DF,MF",Nice,Ligue 1,21.5,36,29,29,60,88,57.1,54.5,,
2025,2425,Nicolò Barella,it ITA,MF,Inter,Serie A,27.3,31,12,28,16,235,44.1,51.0,,
2025,2425,Gabriel Bares,ch SUI,"MF,DF",Montpellier,Ligue 1,0.6,2,1,0,3,3,50.0,0.0,,
2025,2425,Borna Barišić,hr CRO,DF,Leganés,La Liga,0.1,0,0,0,0,0,,,,
2025,2425,Téo Barisic,fr FRA,DF,Lyon,Ligue 1,0.0,0,0,0,1,0,,,,
2025,2425,Kike Barja,es ESP,"FW,MF",Osasuna,La Liga,3.5,4,3,8,4,4,50.0,38.5,,
2025,2425,Ross Barkley,eng ENG,MF,Aston Villa,Premier League,6.5,3,10,9,5,36,64.3,60.0,,
2025,2425,Aymen Barkok,ma MAR,MF,Mainz 05,Bundesliga,0.8,1,2,2,0,5,100.0,28.6,,
2025,2425,Harvey Barnes,eng ENG,FW,Newcastle Utd,Premier League,19.5,9,6,17,15,83,27.3,28.6,,
2025,2425,Enzo Barrenechea,ar ARG,MF,Valencia,La Liga,24.3,30,28,11,48,126,69.6,60.7,,
2025,2425,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,La Liga,14.0,19,11,27,16,48,26.1,33.3,,
2025,2425,Pablo Barrios,es ESP,MF,Atlético Madrid,La Liga,25.9,26,34,28,33,142,48.9,62.5,,
2025,2425,Thierno Barry,fr FRA,FW,Villarreal,La Liga,25.8,8,0,8,19,27,40.0,67.3,,
2025,2425,Davide Bartesaghi,it ITA,DF,Milan,Serie A,1.3,2,3,3,1,2,100.0,100.0,,
2025,2425,Marc Bartra,es ESP,DF,Betis,La Liga,23.3,19,33,8,148,68,57.7,54.3,,
2025,2425,Federico Baschirotto,it ITA,DF,Lecce,Serie A,38.0,25,23,5,237,71,78.6,65.4,,
2025,2425,Daniele Baselli,it ITA,MF,Como,Serie A,0.2,0,1,0,1,4,,0.0,,
2025,2425,Calvin Bassey,ng NGA,DF,Fulham,Premier League,34.2,34,20,17,118,116,71.0,56.6,,
2025,2425,Aboubacar Bassinga,ci CIV,MF,Las Palmas,La Liga,0.0,0,0,0,0,0,,,,
2025,2425,Alessandro Bastoni,it ITA,DF,Inter,Serie A,25.9,23,21,18,52,162,66.7,64.7,,
2025,2425,Augusto Batalla,ar ARG,GK,Rayo Vallecano,La Liga,32.0,2,0,3,15,2,66.7,100.0,2.0,75.2
2025,2425,Michy Batshuayi,be BEL,FW,Eint Frankfurt,Bundesliga,3.3,1,1,0,0,8,100.0,27.3,,
2025,2425,Dylan Batubinsika,cd COD,DF,Saint-Étienne,Ligue 1,22.4,13,39,4,140,51,59.1,72.6,,
2025,2425,Maximilian Bauer,de GER,DF,Augsburg,Bundesliga,7.3,8,6,2,35,30,64.3,61.3,,
2025,2425,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,28.0,2,0,0,15,1,50.0,100.0,1.1,63.0
2025,2425,Christoph Baumgartner,at AUT,MF,RB Leipzig,Bundesliga,17.9,28,12,29,24,53,40.5,51.3,,
2025,2425,Rafael Bauza,es ESP,MF,Espanyol,La Liga,2.0,3,0,1,5,7,57.1,60.0,,
2025,2425,Altay Bayındır,tr TUR,GK,Manchester Utd,Premier League,4.0,0,0,2,9,0,0.0,50.0,1.1,41.2
2025,2425,Ihlas Bebou,tg TOG,MF,Hoffenheim,Bundesliga,0.1,0,0,0,0,0,,,,
2025,2425,Adrian Beck,de GER,"MF,FW",Heidenheim,Bundesliga,17.8,17,9,19,17,69,34.3,59.2,,
2025,2425,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,La Liga,11.1,2,1,14,10,23,0.0,30.4,,
2025,2425,Timo Becker,de GER,DF,Holstein Kiel,Bundesliga,27.2,33,17,26,110,57,73.9,44.9,,
2025,2425,Jan Bednarek,pl POL,DF,Southampton,Premier League,28.1,19,56,4,190,60,51.6,65.7,,
2025,2425,Donny van de Beek,nl NED,MF,Girona,La Liga,15.8,18,10,13,12,45,50.0,52.6,,
2025,2425,Hannes Behrens,de GER,DF,Hoffenheim,Bundesliga,0.3,1,2,0,0,1,,100.0,,
2025,2425,Kevin Behrens,de GER,FW,Wolfsburg,Bundesliga,1.9,1,1,2,2,4,0.0,46.7,,
2025,2425,Maximilian Beier,de GER,"FW,MF",Dortmund,Bundesliga,17.7,16,7,22,14,33,38.7,53.5,,
2025,2425,Luken Beitia,es ESP,DF,Real Sociedad,La Liga,0.1,1,0,0,2,0,100.0,100.0,,
2025,2425,Ismael Bekhoucha,ma MAR,"MF,DF",Getafe,La Liga,0.8,1,2,0,2,1,50.0,50.0,,
2025,2425,Reda Belahyane,ma MAR,MF,Hellas Verona,Serie A,18.4,26,10,9,22,73,76.5,25.0,,
2025,2425,Reda Belahyane,ma MAR,MF,Lazio,Serie A,2.2,6,1,1,5,10,100.0,100.0,,
2025,2425,Haris Belkebla,dz ALG,MF,Angers,Ligue 1,19.9,38,35,14,46,69,57.8,27.6,,
2025,2425,Yassin Belkhdim,fr FRA,MF,Angers,Ligue 1,16.9,27,21,17,41,37,46.6,25.0,,
2025,2425,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,16.0,12,28,4,107,38,64.3,69.2,,
2025,2425,Armel Bella Kotchap,de GER,DF,Southampton,Premier League,3.7,5,5,1,21,5,50.0,54.5,,
2025,2425,Raoul Bellanova,it ITA,DF,Torino,Serie A,1.0,0,0,0,4,0,0.0,100.0,,
2025,2425,Raoul Bellanova,it ITA,DF,Atalanta,Serie A,26.7,14,18,37,45,87,61.9,50.0,,
2025,2425,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Wolves,Premier League,18.6,24,10,21,18,43,70.0,34.5,,
2025,2425,Héctor Bellerín,es ESP,DF,Betis,La Liga,6.4,7,6,6,21,24,58.8,46.2,,
2025,2425,Jude Bellingham,eng ENG,MF,Real Madrid,La Liga,27.6,33,28,27,23,199,66.7,49.2,,
2025,2425,Jeanuël Belocian,fr FRA,"DF,MF",Leverkusen,Bundesliga,0.8,1,0,1,2,3,100.0,33.3,,
2025,2425,Andrea Belotti,it ITA,FW,Como,Serie A,6.6,5,1,6,8,9,25.0,40.9,,
2025,2425,Fran Beltrán,es ESP,MF,Celta Vigo,La Liga,26.9,35,26,16,34,152,42.9,41.3,,
2025,2425,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,Serie A,20.7,10,5,10,14,64,33.3,37.6,,
2025,2425,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,Ligue 1,19.4,22,13,18,4,122,56.3,37.1,,
2025,2425,Carlos Benavídez,uy URU,MF,Alavés,La Liga,5.4,14,8,5,14,26,54.5,53.3,,
2025,2425,Adrian Benedyczak,pl POL,"FW,MF",Parma,Serie A,2.4,0,0,1,8,3,0.0,42.9,,
2025,2425,László Bénes,sk SVK,"MF,FW",Union Berlin,Bundesliga,6.5,2,3,7,9,28,33.3,43.8,,
2025,2425,Iker Benito,es ESP,"FW,MF",Osasuna,La Liga,0.4,0,1,0,2,0,0.0,0.0,,
2025,2425,Ismaël Bennacer,dz ALG,MF,Milan,Serie A,3.3,4,3,1,1,23,14.3,75.0,,
2025,2425,Ismaël Bennacer,dz ALG,MF,Marseille,Ligue 1,7.2,10,10,7,2,72,66.7,33.3,,
2025,2425,Saïd Benrahma,dz ALG,"FW,MF",Lyon,Ligue 1,8.2,5,3,11,2,32,30.0,,,
2025,2425,Ramy Bensebaini,dz ALG,DF,Dortmund,Bundesliga,22.5,25,33,18,86,128,64.7,62.1,,
2025,2425,Nabil Bentaleb,dz ALG,MF,Lille,Ligue 1,3.7,3,5,1,7,23,42.9,50.0,,
2025,2425,Rodrigo Bentancur,uy URU,MF,Tottenham,Premier League,18.3,22,40,19,38,100,47.5,54.5,,
2025,2425,Daniel Bentley,eng ENG,GK,Wolves,Premier League,2.0,0,0,0,1,0,,100.0,-0.1,66.7
2025,2425,Lucas Beraldo,br BRA,DF,Paris S-G,Ligue 1,22.3,31,21,6,63,131,62.2,68.2,,
2025,2425,Yuri Berchiche,es ESP,DF,Athletic Club,La Liga,22.7,21,27,19,72,161,57.6,58.3,,
2025,2425,Álex Berenguer,es ESP,"FW,MF",Athletic Club,La Liga,26.0,16,10,28,18,78,45.2,35.1,,
2025,2425,Sander Berge,no NOR,MF,Fulham,Premier League,24.7,30,21,8,38,124,69.2,56.0,,
2025,2425,Lucas Bergvall,se SWE,MF,Tottenham,Premier League,13.5,19,24,11,22,49,53.1,52.9,,
2025,2425,Medon Berisha,al ALB,MF,Lecce,Serie A,8.0,8,11,4,5,42,50.0,50.0,,
2025,2425,Mergim Berisha,de GER,"FW,MF",Hoffenheim,Bundesliga,3.7,3,0,0,3,7,0.0,17.6,,
2025,2425,Mergim Berisha,de GER,FW,Augsburg,Bundesliga,0.4,0,0,0,0,0,100.0,0.0,,
2025,2425,Adrian Bernabe,es ESP,MF,Parma,Serie A,16.1,18,7,18,26,115,43.8,50.0,,
2025,2425,Marc Bernal,es ESP,MF,Barcelona,La Liga,2.7,6,1,2,4,8,87.5,14.3,,
2025,2425,Bernardo,br BRA,DF,Bochum,Bundesliga,19.8,28,26,30,103,100,73.0,67.7,,
2025,2425,Juan Bernat,es ESP,"DF,MF",Villarreal,La Liga,2.4,7,1,4,4,8,80.0,71.4,,
2025,2425,Juan Bernat,es ESP,"MF,DF",Getafe,La Liga,7.8,13,2,14,12,14,58.3,45.8,,
2025,2425,Maxime Bernauer,fr FRA,DF,Saint-Étienne,Ligue 1,8.5,9,5,3,44,41,62.5,61.1,,
2025,2425,Antoine Bernede,fr FRA,MF,Hellas Verona,Serie A,6.6,8,5,10,3,29,62.5,42.9,,
2025,2425,Alexander Bernhardsson,se SWE,"FW,MF",Holstein Kiel,Bundesliga,14.0,15,5,13,25,33,64.5,35.8,,
2025,2425,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,Premier League,27.6,51,42,24,75,70,53.8,34.4,,
2025,2425,Matúš Bero,sk SVK,MF,Bochum,Bundesliga,28.5,35,17,37,35,143,48.3,33.8,,
2025,2425,Juan Berrocal,es ESP,DF,Getafe,La Liga,11.8,7,15,1,59,25,71.4,63.8,,
2025,2425,Dimitry Bertaud,cd COD,GK,Montpellier,Ligue 1,4.0,0,0,0,2,0,,,-2.2,57.1
2025,2425,Jan-Niklas Beste,de GER,"FW,MF",Freiburg,Bundesliga,2.4,1,1,2,7,8,14.3,20.0,,
2025,2425,Beto,gw GNB,FW,Everton,Premier League,17.0,6,4,13,24,16,62.5,48.5,,
2025,2425,Sam Beukema,nl NED,DF,Bologna,Serie A,33.5,29,30,12,111,153,53.7,56.7,,
2025,2425,Alessandro Bianco,it ITA,MF,Monza,Serie A,28.9,28,22,23,53,125,65.9,36.4,,
2025,2425,Alessandro Bianco,it ITA,MF,Fiorentina,Serie A,0.2,0,0,0,0,0,0.0,,,
2025,2425,Mika Biereth,dk DEN,FW,Monaco,Ligue 1,13.6,5,4,15,7,24,42.9,38.3,,
2025,2425,Jaka Bijol,si SVN,DF,Udinese,Serie A,32.9,25,38,6,182,98,52.5,67.7,,
2025,2425,El Bilal Touré,ml MLI,"FW,MF",Stuttgart,Bundesliga,4.0,1,0,3,1,7,100.0,57.6,,
2025,2425,Philip Billing,dk DEN,MF,Bournemouth,Premier League,2.0,5,5,2,2,15,75.0,60.0,,
2025,2425,Philip Billing,dk DEN,MF,Napoli,Serie A,2.2,6,4,2,6,5,25.0,52.4,,
2025,2425,Cristiano Biraghi,it ITA,DF,Torino,Serie A,12.9,10,8,17,44,36,61.1,42.1,,
2025,2425,Cristiano Biraghi,it ITA,DF,Fiorentina,Serie A,4.8,4,4,5,11,15,28.6,40.0,,
2025,2425,Samuele Birindelli,it ITA,"DF,MF",Monza,Serie A,16.3,15,10,17,34,35,42.9,25.0,,
2025,2425,Tom Bischof,de GER,"MF,FW",Hoffenheim,Bundesliga,28.4,53,30,54,53,138,51.9,42.4,,
2025,2425,Yves Bissouma,ml MLI,MF,Tottenham,Premier League,15.6,31,18,10,40,75,55.9,50.0,,
2025,2425,Leonardo Bittencourt,de GER,MF,Werder Bremen,Bundesliga,10.9,9,15,10,11,64,33.3,25.0,,
2025,2425,Emmanuel Biumla,fr FRA,DF,Angers,Ligue 1,14.8,12,8,2,84,16,66.7,57.1,,
2025,2425,Marco Bizot,nl NED,GK,Brest,Ligue 1,32.0,1,0,0,33,1,50.0,100.0,-6.8,64.1
2025,2425,Bjarki Bjarkason,is ISL,"DF,MF",Venezia,Serie A,1.8,2,2,3,4,10,50.0,,,
2025,2425,Antonio Blanco,es ESP,MF,Alavés,La Liga,30.3,40,42,24,48,146,38.6,44.4,,
2025,2425,Ludovic Blas,fr FRA,"MF,FW",Rennes,Ligue 1,25.5,25,13,20,11,116,54.8,22.9,,
2025,2425,Daley Blind,nl NED,DF,Girona,La Liga,30.9,27,32,29,94,272,64.6,41.5,,
2025,2425,Myron Boadu,nl NED,FW,Bochum,Bundesliga,11.6,1,1,11,4,18,20.0,48.7,,
2025,2425,Augustine Boakye,gh GHA,"FW,MF",Saint-Étienne,Ligue 1,8.1,3,6,7,4,35,27.3,26.3,,
2025,2425,Oscar Bobb,no NOR,FW,Manchester City,Premier League,0.2,0,0,0,0,1,,,,
2025,2425,Mathéo Bodmer,fr FRA,MF,Le Havre,Ligue 1,0.1,0,0,0,1,0,,,,
2025,2425,Sacha Boey,fr FRA,DF,Bayern Munich,Bundesliga,6.6,5,2,4,14,39,72.2,40.0,,
2025,2425,Jeremie Boga,ci CIV,"MF,FW",Nice,Ligue 1,11.7,5,3,13,2,39,50.0,42.9,,
2025,2425,Lamare Bogarde,nl NED,"DF,MF",Aston Villa,Premier League,5.3,6,1,1,13,14,62.5,50.0,,
2025,2425,Emil Bohinen,no NOR,MF,Genoa,Serie A,1.8,4,1,3,6,5,40.0,66.7,,
2025,2425,Adama Boiro,es ESP,"DF,FW",Athletic Club,La Liga,12.2,11,12,10,27,46,66.7,64.0,,
2025,2425,Willy Boly,ci CIV,DF,Nott'ham Forest,Premier League,1.7,1,3,0,12,2,100.0,75.0,,
2025,2425,Moïse Bombito,ca CAN,DF,Nice,Ligue 1,24.4,25,18,8,121,97,68.6,48.0,,
2025,2425,Warren Bondo,fr FRA,MF,Monza,Serie A,18.0,24,5,9,8,39,68.4,38.5,,
2025,2425,Warren Bondo,fr FRA,MF,Milan,Serie A,1.8,3,0,1,2,7,100.0,50.0,,
2025,2425,Victor Boniface,ng NGA,FW,Leverkusen,Bundesliga,11.2,4,0,7,5,23,75.0,59.3,,
2025,2425,Kevin Bonifazi,it ITA,DF,Lecce,Serie A,0.7,1,2,0,3,1,100.0,50.0,,
2025,2425,Ange-Yoan Bonny,fr FRA,FW,Parma,Serie A,28.1,16,3,19,17,53,57.1,24.7,,
2025,2425,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,Bundesliga,8.8,6,12,3,36,21,50.0,63.2,,
2025,2425,Sven Botman,nl NED,DF,Newcastle Utd,Premier League,4.6,9,5,0,25,7,77.8,65.4,,
2025,2425,Saïmon Bouabré,fr FRA,"MF,FW",Monaco,Ligue 1,1.1,0,0,1,0,2,0.0,0.0,,
2025,2425,Ayyoub Bouaddi,fr FRA,MF,Lille,Ligue 1,12.8,31,10,13,12,37,59.4,50.0,,
2025,2425,Badredine Bouanani,dz ALG,"MF,FW",Nice,Ligue 1,12.2,4,11,11,4,44,33.3,11.1,,
2025,2425,Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,Ligue 1,19.7,27,17,15,15,133,34.8,26.1,,
2025,2425,Hicham Boudaoui,dz ALG,MF,Nice,Ligue 1,27.1,52,22,27,45,124,58.5,32.0,,
2025,2425,Carlo Boukhalfa,ma MAR,MF,St. Pauli,Bundesliga,18.3,11,12,15,25,41,36.8,35.4,,
2025,2425,Justin Bourgault,fr FRA,DF,Brest,Ligue 1,1.4,1,0,2,1,4,,33.3,,
2025,2425,Benjamin Bourigeaud,fr FRA,MF,Rennes,Ligue 1,0.9,0,2,1,1,4,0.0,50.0,,
2025,2425,Edoardo Bove,it ITA,"MF,FW",Fiorentina,Serie A,9.3,17,6,13,8,37,50.0,42.3,,
2025,2425,Jarrod Bowen,eng ENG,"FW,MF",West Ham,Premier League,33.0,26,16,44,25,91,47.5,20.0,,
2025,2425,Enzo Boyomo,cm CMR,DF,Osasuna,La Liga,33.2,43,44,9,137,111,76.9,45.3,,
2025,2425,Enzo Boyomo,cm CMR,DF,Valladolid,La Liga,3.0,2,1,0,7,7,100.0,37.5,,
2025,2425,Domagoj Bradarić,hr CRO,DF,Hellas Verona,Serie A,21.5,28,15,25,49,46,62.1,43.2,,
2025,2425,Conor Bradley,nir NIR,DF,Liverpool,Premier League,8.4,10,4,12,31,33,50.0,61.1,,
2025,2425,Bilal Brahimi,dz ALG,MF,Nice,Ligue 1,0.8,0,0,1,2,4,,,,
2025,2425,Julian Brandt,de GER,MF,Dortmund,Bundesliga,25.6,11,14,30,13,149,34.9,27.5,,
2025,2425,Jarrad Branthwaite,eng ENG,DF,Everton,Premier League,27.9,20,27,7,191,66,71.4,59.2,,
2025,2425,Darko Brašanac,rs SRB,MF,Leganés,La Liga,18.0,11,16,20,34,43,52.9,34.5,,
2025,2425,Lilian Brassier,fr FRA,DF,Marseille,Ligue 1,8.7,6,9,6,28,40,83.3,70.8,,
2025,2425,Lilian Brassier,fr FRA,DF,Rennes,Ligue 1,13.7,12,22,8,62,75,81.8,78.9,,
2025,2425,Matthias Braunöder,at AUT,MF,Como,Serie A,3.0,4,2,1,4,18,63.6,20.0,,
2025,2425,Iker Bravo,es ESP,"FW,MF",Udinese,Serie A,7.6,6,1,4,4,18,55.6,30.0,,
2025,2425,James Bree,eng ENG,DF,Southampton,Premier League,11.9,14,9,9,29,34,40.0,63.2,,
2025,2425,Tim Breithaupt,de GER,MF,Augsburg,Bundesliga,1.3,1,2,2,0,10,0.0,44.4,,
2025,2425,Gleison Bremer,br BRA,DF,Juventus,Serie A,6.0,7,6,0,16,21,80.0,61.1,,
2025,2425,Brenner,br BRA,"MF,FW",Udinese,Serie A,4.3,4,1,3,6,7,37.5,40.0,,
2025,2425,Ben Brereton,cl CHI,FW,Southampton,Premier League,5.0,2,0,3,4,9,11.1,56.3,,
2025,2425,Marco Brescianini,it ITA,MF,Atalanta,Serie A,11.0,11,2,14,6,36,80.0,54.5,,
2025,2425,Maximilian Breunig,de GER,"FW,MF",Heidenheim,Bundesliga,3.9,3,1,6,3,7,50.0,22.5,,
2025,2425,Anthony Briançon,fr FRA,DF,Saint-Étienne,Ligue 1,0.0,0,0,0,0,0,,,,
2025,2425,Nathan Broadhead,wls WAL,"MF,FW",Ipswich Town,Premier League,7.8,4,4,11,5,14,25.0,9.1,,
2025,2425,Armando Broja,al ALB,FW,Everton,Premier League,3.7,1,1,1,4,2,,46.2,,
2025,2425,David Brooks,wls WAL,"FW,MF",Bournemouth,Premier League,10.7,6,5,14,9,35,12.5,41.2,,
2025,2425,Arvid Brorsson,se SWE,DF,Monza,Serie A,4.0,3,2,0,35,9,40.0,53.8,,
2025,2425,Moritz Broschinski,de GER,"FW,MF",Bochum,Bundesliga,15.4,14,1,24,18,20,40.0,42.5,,
2025,2425,Nathaniel Brown,de GER,"DF,MF",Eint Frankfurt,Bundesliga,21.6,42,15,28,55,63,80.0,21.7,,
2025,2425,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,Bundesliga,4.4,3,1,3,2,16,37.5,62.5,,
2025,2425,Jacob Bruun Larsen,dk DEN,"MF,FW",Stuttgart,Bundesliga,4.6,1,1,6,4,19,0.0,33.3,,
2025,2425,Tajon Buchanan,ca CAN,"DF,FW",Inter,Serie A,1.1,0,0,1,3,2,50.0,100.0,,
2025,2425,Tajon Buchanan,ca CAN,MF,Villarreal,La Liga,4.6,5,1,4,1,5,66.7,50.0,,
2025,2425,Ante Budimir,hr CRO,FW,Osasuna,La Liga,32.8,9,2,9,26,24,23.1,50.7,,
2025,2425,Emi Buendía,ar ARG,"MF,FW",Aston Villa,Premier League,1.1,6,0,0,2,7,0.0,0.0,,
2025,2425,Emi Buendía,ar ARG,MF,Leverkusen,Bundesliga,2.9,5,0,2,0,14,62.5,62.5,,
2025,2425,Manu Bueno,es ESP,"MF,FW",Sevilla,La Liga,1.6,3,0,0,2,5,50.0,0.0,,
2025,2425,Santiago Bueno,uy URU,DF,Wolves,Premier League,18.7,21,15,9,70,28,77.3,53.0,,
2025,2425,Endika Buján,es ESP,FW,Athletic Club,La Liga,0.1,0,0,0,0,0,0.0,,,
2025,2425,Marius Bülter,de GER,"FW,DF",Hoffenheim,Bundesliga,19.2,10,4,31,14,35,52.9,39.1,,
2025,2425,Facundo Buonanotte,ar ARG,"FW,MF",Leicester City,Premier League,16.9,32,12,9,14,54,31.3,33.3,,
2025,2425,Alessandro Buongiorno,it ITA,DF,Napoli,Serie A,21.4,23,35,8,73,82,75.0,67.2,,
2025,2425,Cameron Burgess,au AUS,DF,Ipswich Town,Premier League,17.1,12,14,7,128,42,81.8,66.7,,
2025,2425,Jonathan Burkardt,de GER,FW,Mainz 05,Bundesliga,23.4,8,1,24,14,42,60.0,19.0,,
2025,2425,Oliver Burke,sct SCO,FW,Werder Bremen,Bundesliga,10.1,4,2,16,6,15,66.7,65.6,,
2025,2425,Dan Burn,eng ENG,DF,Newcastle Utd,Premier League,37.0,24,27,16,197,75,55.6,66.1,,
2025,2425,Rareș-Cătălin Burnete,ro ROU,FW,Lecce,Serie A,0.3,0,0,0,0,0,0.0,0.0,,
2025,2425,Wes Burns,wls WAL,"FW,DF",Ipswich Town,Premier League,10.3,11,10,24,13,8,40.0,27.6,,
2025,2425,Marnon Busch,de GER,"DF,MF",Heidenheim,Bundesliga,15.5,17,13,16,65,63,71.9,46.4,,
2025,2425,Gianluca Busio,us USA,MF,Venezia,Serie A,28.0,31,19,39,52,95,42.6,48.5,,
2025,2425,Aurélio Buta,pt POR,DF,Reims,Ligue 1,21.9,24,22,18,59,83,50.0,44.4,,
2025,2425,Jean Butez,fr FRA,GK,Como,Serie A,18.5,0,0,1,18,1,0.0,100.0,0.1,73.5
2025,2425,Nathan Butler-Oyedeji,eng ENG,FW,Arsenal,Premier League,0.1,0,0,0,0,0,,,,
2025,2425,Marcin Bułka,pl POL,GK,Nice,Ligue 1,34.0,0,0,1,16,2,0.0,100.0,3.0,75.8
2025,2425,Pau Cabanes,es ESP,"MF,FW",Villarreal,La Liga,1.8,4,3,4,2,11,75.0,33.3,,
2025,2425,Pau Cabanes,es ESP,"MF,FW",Alavés,La Liga,2.1,2,0,4,1,5,46.2,25.0,,
2025,2425,Rémy Cabella,fr FRA,"FW,MF",Lille,Ligue 1,11.2,19,8,9,5,77,57.6,27.3,,
2025,2425,Leandro Cabrera,uy URU,DF,Espanyol,La Liga,31.9,23,30,13,199,69,57.6,64.7,,
2025,2425,Liberato Cacace,nz NZL,"MF,DF",Empoli,Serie A,24.8,25,22,32,59,70,71.0,44.6,,
2025,2425,Alessio Cacciamani,it ITA,"MF,DF",Torino,Serie A,0.3,0,1,2,0,1,,50.0,,
2025,2425,Anthony Caci,fr FRA,DF,Mainz 05,Bundesliga,29.8,40,27,61,47,133,63.6,51.5,,
2025,2425,Mathieu Cafaro,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,8.1,7,7,5,3,16,26.7,42.9,,
2025,2425,Moisés Caicedo,ec ECU,"MF,DF",Chelsea,Premier League,37.2,73,49,20,60,215,62.8,68.6,,
2025,2425,Tom Cairney,sct SCO,MF,Fulham,Premier League,7.0,5,4,8,3,53,57.1,35.7,,
2025,2425,Jens Cajuste,se SWE,MF,Ipswich Town,Premier League,21.8,22,28,12,33,59,42.9,37.1,,
2025,2425,Davide Calabria,it ITA,DF,Bologna,Serie A,7.0,8,3,8,22,40,41.7,50.0,,
2025,2425,Davide Calabria,it ITA,DF,Milan,Serie A,3.5,7,8,5,8,24,57.1,100.0,,
2025,2425,Riccardo Calafiori,it ITA,DF,Arsenal,Premier League,10.9,19,9,11,25,54,62.1,61.1,,
2025,2425,Luca Caldirola,it ITA,DF,Monza,Serie A,9.7,7,11,2,43,22,57.1,50.0,,
2025,2425,Fernando Calero,es ESP,"DF,MF",Espanyol,La Liga,7.9,10,16,2,50,17,66.7,41.4,,
2025,2425,Duje Ćaleta-Car,hr CRO,DF,Lyon,Ligue 1,17.6,12,17,5,97,46,52.6,76.5,,
2025,2425,Hakan Çalhanoğlu,tr TUR,MF,Inter,Serie A,20.9,22,17,12,24,173,58.3,47.1,,
2025,2425,Dominic Calvert-Lewin,eng ENG,FW,Everton,Premier League,17.9,7,7,12,23,20,33.3,51.2,,
2025,2425,Drissa Camara,ci CIV,"MF,FW",Parma,Serie A,5.0,7,3,5,1,27,10.0,25.0,,
2025,2425,Issiaga Camara,gn GUI,MF,Nice,Ligue 1,0.2,1,3,0,0,2,0.0,0.0,,
2025,2425,Lamine Camara,sn SEN,MF,Monaco,Ligue 1,22.8,41,31,20,32,141,54.2,50.0,,
2025,2425,Mahdi Camara,fr FRA,"MF,FW",Brest,Ligue 1,29.5,40,33,24,29,111,52.2,35.4,,
2025,2425,Ousmane Camara,fr FRA,DF,Angers,Ligue 1,2.8,3,0,1,18,3,50.0,57.1,,
2025,2425,Francesco Camarda,it ITA,"FW,MF",Milan,Serie A,2.3,2,0,0,3,1,33.3,50.0,,
2025,2425,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,La Liga,12.2,26,18,11,23,61,57.6,52.6,,
2025,2425,Nicolò Cambiaghi,it ITA,FW,Bologna,Serie A,6.9,10,2,6,2,25,50.0,27.3,,
2025,2425,Andrea Cambiaso,it ITA,"DF,FW",Juventus,Serie A,24.7,30,16,39,34,111,61.4,35.3,,
2025,2425,Axel Camblan,fr FRA,"MF,FW",Brest,Ligue 1,0.3,1,0,1,0,2,50.0,0.0,,
2025,2425,Sergio Camello,es ESP,FW,Rayo Vallecano,La Liga,12.6,3,4,12,16,27,66.7,29.7,,
2025,2425,José Campaña,es ESP,MF,Las Palmas,La Liga,13.2,16,19,8,19,87,55.0,78.9,,
2025,2425,Thomas Campaniello,it ITA,FW,Empoli,Serie A,0.3,0,0,0,0,0,0.0,25.0,,
2025,2425,Cole Campbell,us USA,"MF,FW",Dortmund,Bundesliga,0.2,0,0,0,1,0,,0.0,,
2025,2425,Emre Can,de GER,"DF,MF",Dortmund,Bundesliga,23.4,28,20,10,89,116,50.0,64.3,,
2025,2425,Peio Canales,es ESP,"MF,FW",Athletic Club,La Liga,2.9,2,2,1,2,6,100.0,0.0,,
